"","word","value"
"69220","pharyngolysis",1
"69221","pharyngomaxillary",1
"69222","pharyngomycosis",1
"69223","pharyngonasal",1
"69224","pharyngopalatine",1
"69225","pharyngopalatinus",1
"69226","pharyngoparalysis",1
"69227","pharyngopathy",1
"69228","pharyngoperistole",1
"69229","pharyngoplasty",1
"69230","pharyngoplegia",1
"69231","pharyngopneusta",1
"69232","pharyngorhinitis",1
"69233","pharyngorhinoscopy",1
"69234","pharyngorrhagia",1
"69235","pharyngorrhea",1
"69236","pharyngosalpingitis",1
"69237","pharyngoscleroma",1
"69238","pharyngoscope",1
"69239","pharyngoscopy",1
"69240","pharyngospasm",1
"69241","pharyngostenosis",1
"69242","pharyngostoma",1
"69243","pharyngostomy",1
"69244","pharyngotome",1
"69245","pharyngotomy",1
"69246","pharyngotonsillitis",1
"69247","pharyngotympanic",1
"69248","pharyngotyphoid",1
"69249","pharyngoxerosis",1
"69250","pharynx",1
"69251","phase",1
"69252","phasein",1
"69253","phaseolamin",1
"69254","phaseolin",1
"69255","phaseolunatin",1
"69256","phasic",1
"69257","phasicity",1
"69258","phasin",1
"69259","phasmid",1
"69260","phasmidia",1
"69261","phassachate",1
"69262","phazyme",1
"69263","phb",1
"69264","phc",1
"69265","phd",1
"69266","phe",1
"69267","phellandrene",1
"69268","phelps\\'",1
"69269","phem",1
"69270","phemerol",1
"69271","phemfilcon",1
"69272","phemister",1
"69273","phemitone",1
"69274","phen",1
"69275","phen",1
"69276","phenacaine",1
"69277","phenacemide",1
"69278","phenacetin",1
"69279","phenacetolin",1
"69280","phenacyl",1
"69281","phenaglycodol",1
"69282","phenahist",1
"69283","phenakistoscope",1
"69284","phenanthrene",1
"69285","phenanthridines",1
"69286","phenanthroline",1
"69287","phenantoin",1
"69288","phenapap",1
"69289","phenaphen",1
"69290","phenarsazine",1
"69291","phenate",1
"69292","phenatin",1
"69293","phenazine",1
"69294","phenazocine",1
"69295","phenazone",1
"69296","phenazopyridine",1
"69297","phenbutazone",1
"69298","phencap",1
"69299","phenchlor",1
"69300","phencyclidine",1
"69301","phendimetrazine",1
"69302","phene",1
"69303","phenelzine",1
"69304","phenerbel",1
"69305","phenergan",1
"69306","phenes",1
"69307","phenethicillin",1
"69308","phenethyl",1
"69309","phenethylamines",1
"69310","phenethylbiguanide",1
"69311","phenetidine",1
"69312","phenetron",1
"69313","pheneturide",1
"69314","phenex",1
"69315","phenformin",1
"69316","phengophobia",1
"69317","phenhist",1
"69318","phenic",1
"69319","phenidone",1
"69320","phenindamine",1
"69321","phenindione",1
"69322","pheniodol",1
"69323","pheniramine",1
"69324","phenmedipham",1
"69325","phenmetrazine",1
"69326","pheno",1
"69327","phenobarb",1
"69328","phenobarbital",1
"69329","phenobarbitone",1
"69330","phenocopies",1
"69331","phenocopy",1
"69332","phenodeviant",1
"69333","phenogenetics",1
"69334","phenol",1
"69335","phenolate",1
"69336","phenolated",1
"69337","phenolax",1
"69338","phenolemia",1
"69339","phenolic",1
"69340","phenolization",1
"69341","phenologist",1
"69342","phenology",1
"69343","phenolphthalein",1
"69344","phenolphthaleins",1
"69345","phenolsulfonate",1
"69346","phenolsulfonic",1
"69347","phenolsulfonphthalei",1
"69348","phenolsulfonphthalein",1
"69349","phenoltetrachloropht",1
"69350","phenoltetrachlorophthalein",1
"69351","phenoluria",1
"69352","phenom",1
"69353","phenomemon",1
"69354","phenomenology",1
"69355","phenomenon",1
"69356","phenon",1
"69357","phenoperidine",1
"69358","phenopropazine",1
"69359","phenoptic",1
"69360","phenosense",1
"69361","phenothiazine",1
"69362","phenothiazines",1
"69363","phenotype",1
"69364","phenotypic",1
"69365","phenoxide",1
"69366","phenoxine",1
"69367","phenoxodiol",1
"69368","phenoxy",1
"69369","phenoxy-",1
"69370","phenoxyacetic",1
"69371","phenoxybenzamine",1
"69372","phenoxyethylpenicill",1
"69373","phenoxyethylpenicillin",1
"69374","phenoxymethyl",1
"69375","phenoxymethylpenicil",1
"69376","phenoxymethylpenicillin",1
"69377","phenoxypropylpenicil",1
"69378","phenoxypropylpenicillin",1
"69379","phenozygous",1
"69380","phenprocoumon",1
"69381","phenpromethamine",1
"69382","phenpropionate",1
"69383","phensuximide",1
"69384","phentamine",1
"69385","phentermine",1
"69386","phentetiothalein",1
"69387","phenthiazine",1
"69388","phentolamine",1
"69389","phentriazophos",1
"69390","phenurone",1
"69391","phenyl",1
"69392","phenylacetamide",1
"69393","phenylacetate",1
"69394","phenylacetic",1
"69395","phenylacetylurea",1
"69396","phenylacrylyl",1
"69397","phenylalamine",1
"69398","phenylalanine",1
"69399","phenylalaninemia",1
"69400","phenylalanyl",1
"69401","phenylalinine",1
"69402","phenylallylic",1
"69403","phenylanthranilic",1
"69404","phenylbenzimidazole",1
"69405","phenylbutazone",1
"69406","phenylbutyrate",1
"69407","phenylcarbinol",1
"69408","phenyldichloroasine",1
"69409","phenyldimethylpyrazolon",1
"69410","phenyldrine",1
"69411","phenylene",1
"69412","phenylenediamine",1
"69413","phenylephrine",1
"69414","phenylethanol",1
"69415","phenylethyl",1
"69416","phenylethylamine",1
"69417","phenylethylbarbituric",1
"69418","phenylethylene",1
"69419","phenylethylmalonamid",1
"69420","phenylethylmalonamide",1
"69421","phenylethylmalonylur",1
"69422","phenylethylmalonylurea",1
"69423","phenylglycolic",1
"69424","phenylglycyl",1
"69425","phenylglyoxal",1
"69426","phenylglyoxylonitril",1
"69427","phenylglyoxylonitriloxime",1
"69428","phenylhydrazine",1
"69429","phenylhydrazines",1
"69430","phenylic",1
"69431","phenylindanedione",1
"69432","phenylisopropyladeno",1
"69433","phenylisopropyladenosine",1
"69434","phenylisoxazolium",1
"69435","phenylketonuria",1
"69436","phenyllactic",1
"69437","phenylmercuric",1
"69438","phenylmercuriethanol",1
"69439","phenylmercuriethanolammonoim",1
"69440","phenylmercury",1
"69441","phenylmethanol",1
"69442","phenylmethyl",1
"69443","phenylmethylcarbinyl",1
"69444","phenylmethylsulfonyl",1
"69445","phenylphosphonothioa",1
"69446","phenylphosphonothioate",1
"69447","phenylpropanolamine",1
"69448","phenylpropenal",1
"69449","phenylpropionaldehyd",1
"69450","phenylpropionaldehyde",1
"69451","phenylpropionate",1
"69452","phenylpropylmethylamine",1
"69453","phenylpyruvate",1
"69454","phenylpyruvic",1
"69455","phenylthiazoline",1
"69456","phenylthiazolylthiou",1
"69457","phenylthiazolylthiourea",1
"69458","phenylthiocarbamide",1
"69459","phenylthiohydantoin",1
"69460","phenylthiourea",1
"69461","phenylthlocarbonimid",1
"69462","phenylthlocarbonimide",1
"69463","phenyltoloxamine",1
"69464","phenyramidol",1
"69465","phenytek",1
"69466","phenytoin",1
"69467","phenytoin",1
"69468","pheochrome",1
"69469","pheochromoblast",1
"69470","pheochromoblastoma",1
"69471","pheochromocyte",1
"69472","pheochromocytoma",1
"69473","pheochromocytosis",1
"69474","pheophytins",1
"69475","pherazine",1
"69476","pheres",1
"69477","pheresis",1
"69478","pheromone",1
"69479","phetharbital",1
"69480","phg",1
"69481","phi",1
"69482","phial",1
"69483","phialide",1
"69484","phialophora",1
"69485","phialophore",1
"69486","phialospore",1
"69487","philadelphia",1
"69488","philiater",1
"69489","philippe",1
"69490","philippina",1
"69491","philippine",1
"69492","philippinensis",1
"69493","phillips\\'",1
"69494","phillyrin",1
"69495","philomiragia",1
"69496","philoprogenitive",1
"69497","philtral",1
"69498","philtrum",1
"69499","phimosis",1
"69500","phimotic",1
"69501","phisohex",1
"69502","phleb",1
"69503","phlebalgia",1
"69504","phlebanesthesia",1
"69505","phlebangioma",1
"69506","phlebarteriectasia",1
"69507","phlebasthenia",1
"69508","phlebectasia",1
"69509","phlebectasis",1
"69510","phlebectomy",1
"69511","phlebectopia",1
"69512","phlebectopy",1
"69513","phlebemphraxis",1
"69514","phlebexairesis",1
"69515","phlebismus",1
"69516","phlebitic",1
"69517","phlebitis",1
"69518","phleboclysis",1
"69519","phlebofibrosis",1
"69520","phlebogenous",1
"69521","phlebogram",1
"69522","phlebograph",1
"69523","phlebographic",1
"69524","phlebography",1
"69525","phleboid",1
"69526","phlebolith",1
"69527","phlebolithiasis",1
"69528","phleboliths",1
"69529","phlebology",1
"69530","phlebomanometer",1
"69531","phlebometritis",1
"69532","phlebonarcosis",1
"69533","phlebophlebostomy",1
"69534","phlebophthalmotomy",1
"69535","phlebopiezometry",1
"69536","phleboplasty",1
"69537","phleborheography",1
"69538","phleborrhagia",1
"69539","phleborrhaphy",1
"69540","phleborrhexis",1
"69541","phleboscleroses",1
"69542","phlebosclerosis",1
"69543","phlebosis",1
"69544","phlebostasia",1
"69545","phlebostasis",1
"69546","phlebostenosis",1
"69547","phlebothrombosis",1
"69548","phlebotome",1
"69549","phlebotomist",1
"69550","phlebotomize",1
"69551","phlebotomus",1
"69552","phlebotomy",1
"69553","phlebovirus",1
"69554","phleboviruses",1
"69555","phlegm",1
"69556","phlegmasia",1
"69557","phlegmatic",1
"69558","phlegmon",1
"69559","phlegmonosa",1
"69560","phlegmonosis",1
"69561","phlegmonous",1
"69562","phlei",1
"69563","phleomycins",1
"69564","phleum",1
"69565","phloem",1
"69566","phlog",1
"69567","phlogistic",1
"69568","phlogistica",1
"69569","phlogiston",1
"69570","phlogo",1
"69571","phlogocyte",1
"69572","phlogocytosis",1
"69573","phlogogen",1
"69574","phlogogenic",1
"69575","phlogogenous",1
"69576","phlogotic",1
"69577","phloretin",1
"69578","phlorhizin",1
"69579","phlorhizinize",1
"69580","phloridzin",1
"69581","phloridzinize",1
"69582","phlorizin",1
"69583","phloroglucin",1
"69584","phloroglucinol",1
"69585","phlorrhizin",1
"69586","phloxine",1
"69587","phlycten",1
"69588","phlyctena",1
"69589","phlyctenar",1
"69590","phlyctenoid",1
"69591","phlyctenula",1
"69592","phlyctenular",1
"69593","phlyctenule",1
"69594","phlyctenules",1
"69595","phlyctenulosis",1
"69596","phn",1
"69597","phobia",1
"69598","phobic",1
"69599","phobophobia",1
"69600","phocacean",1
"69601","phocas",1
"69602","phocas\\'",1
"69603","phocine",1
"69604","phocomelia",1
"69605","phocomelic",1
"69606","phocomelus",1
"69607","phodopus",1
"69608","phoenicopterus",1
"69609","phoenix",1
"69610","phon",1
"69611","phonacoscope",1
"69612","phonacoscopy",1
"69613","phonal",1
"69614","phonasthenia",1
"69615","phonation",1
"69616","phonatory",1
"69617","phonautograph",1
"69618","phoneme",1
"69619","phonendoscope",1
"69620","phonetic",1
"69621","phonetics",1
"69622","phoniatrician",1
"69623","phoniatrics",1
"69624","phonic",1
"69625","phonism",1
"69626","phono",1
"69627","phonoangiography",1
"69628","phonoauscultation",1
"69629","phonocardiogram",1
"69630","phonocardiograph",1
"69631","phonocardiographic",1
"69632","phonocardiography",1
"69633","phonocatheter",1
"69634","phonocatheterization",1
"69635","phonogram",1
"69636","phonology",1
"69637","phonomania",1
"69638","phonometer",1
"69639","phonomyoclonus",1
"69640","phonomyogram",1
"69641","phonomyography",1
"69642","phonopathy",1
"69643","phonophobia",1
"69644","phonophoresis",1
"69645","phonophotography",1
"69646","phonopsia",1
"69647","phonoreceptor",1
"69648","phonorenogram",1
"69649","phonoscope",1
"69650","phonoscopy",1
"69651","phonoselectoscope",1
"69652","phonostethograph",1
"69653","phorate",1
"69654","phorbol",1
"69655","phorbols",1
"69656","phore",1
"69657","phoresis",1
"69658","phoria",1
"69659","phorias",1
"69660","phoriascope",1
"69661","phormia",1
"69662","phoro",1
"69663","phoroblast",1
"69664","phorocyte",1
"69665","phorocytosis",1
"69666","phorology",1
"69667","phorometer",1
"69668","phorometry",1
"69669","phoront",1
"69670","phoronts",1
"69671","phoroptor",1
"69672","phoroscope",1
"69673","phorothioate",1
"69674","phorotone",1
"69675","phorozoon",1
"69676","phos",1
"69677","phosazetim",1
"69678","phose",1
"69679","phosgene",1
"69680","phosgenic",1
"69681","phosis",1
"69682","phoslo",1
"69683","phosmet",1
"69684","phosphagen",1
"69685","phosphagenic",1
"69686","phosphamidon",1
"69687","phosphatase",1
"69688","phosphate",1
"69689","phosphated",1
"69690","phosphatemia",1
"69691","phosphates",1
"69692","phosphatic",1
"69693","phosphatidate",1
"69694","phosphatide",1
"69695","phosphatidic",1
"69696","phosphatidosis",1
"69697","phosphatidyl",1
"69698","phosphatidylcholine",1
"69699","phosphatidylcholines",1
"69700","phosphatidylethanola",1
"69701","phosphatidylethanolamine",1
"69702","phosphatidylethanolamines",1
"69703","phosphatidylglycerol",1
"69704","phosphatidylglycerols",1
"69705","phosphatidylinositol",1
"69706","phosphatidylinositols",1
"69707","phosphatidylserine",1
"69708","phosphatidylserines",1
"69709","phosphatidyltransfer",1
"69710","phosphatidyltransferase",1
"69711","phosphatoptosis",1
"69712","phosphaturia",1
"69713","phosphene",1
"69714","phosphenes",1
"69715","phosphide",1
"69716","phosphinate",1
"69717","phosphine",1
"69718","phosphines",1
"69719","phosphinic",1
"69720","phosphite",1
"69721","phosphites",1
"69722","phospho",1
"69723","phosphoadenosine",1
"69724","phosphoamidase",1
"69725","phosphoarginine",1
"69726","phosphocol",1
"69727","phosphocreatine",1
"69728","phosphodiester",1
"69729","phosphodiesterase",1
"69730","phosphodiesterases",1
"69731","phosphodimethylethan",1
"69732","phosphodimethylethanolamine",1
"69733","phosphoenolpyruvate",1
"69734","phosphofructaldolase",1
"69735","phosphofructokinase",1
"69736","phosphoglobulin",1
"69737","phosphoglucokinase",1
"69738","phosphoglucomutase",1
"69739","phosphogluconate",1
"69740","phosphoglucose",1
"69741","phosphoglycerate",1
"69742","phosphoglyceric",1
"69743","phosphoglyceride",1
"69744","phosphoglycerides",1
"69745","phosphoglyceromutase",1
"69746","phosphoglycoprotein",1
"69747","phosphoguanidine",1
"69748","phosphohexose",1
"69749","phosphohydrolase",1
"69750","phosphoinositide",1
"69751","phosphoketolase",1
"69752","phosphokinase",1
"69753","phospholamban",1
"69754","phospholine",1
"69755","phospholipase",1
"69756","phospholipases",1
"69757","phospholipid",1
"69758","phospholipidemia",1
"69759","phospholipids",1
"69760","phosphomannomutase",1
"69761","phosphomannose",1
"69762","phosphomevalonate",1
"69763","phosphomolybdic",1
"69764","phosphomonoester",1
"69765","phosphomonoesterase",1
"69766","phosphomutase",1
"69767","phosphonacetyl",1
"69768","phosphonate",1
"69769","phosphonecrosis",1
"69770","phosphonic",1
"69771","phosphonium",1
"69772","phosphonoacetate",1
"69773","phosphonoacetic",1
"69774","phosphonoformate",1
"69775","phosphonomutase",1
"69776","phosphopenia",1
"69777","phosphoprotein",1
"69778","phosphoptomaine",1
"69779","phosphopyruvate",1
"69780","phosphopyruvic",1
"69781","phosphoramide",1
"69782","phosphoranes",1
"69783","phosphorated",1
"69784","phosphorescence",1
"69785","phosphorescens",1
"69786","phosphorescent",1
"69787","phosphoriboisomerase",1
"69788","phosphoribokinase",1
"69789","phosphoribomutase",1
"69790","phosphoribosyl",1
"69791","phosphoribosylamine",1
"69792","phosphoribosylaminoi",1
"69793","phosphoribosylaminoimidazolecarboxamide",1
"69794","phosphoribosylaminop",1
"69795","phosphoribosylaminopyrimidine",1
"69796","phosphoribosylformyl",1
"69797","phosphoribosylformylglycinamidine",1
"69798","phosphoribosylpyrophosphate",1
"69799","phosphoribosyltransf",1
"69800","phosphoribosyltransferase",1
"69801","phosphoric",1
"69802","phosphorica",1
"69803","phosphorism",1
"69804","phosphorized",1
"69805","phosphorizing",1
"69806","phosphorodithioate",1
"69807","phosphorolysis",1
"69808","phosphoroscope",1
"69809","phosphorothioate",1
"69810","phosphorothioic",1
"69811","phosphorous",1
"69812","phosphorpenia",1
"69813","phosphoruria",1
"69814","phosphorus",1
"69815","phosphoryl",1
"69816","phosphorylase",1
"69817","phosphorylases",1
"69818","phosphorylate",1
"69819","phosphorylated",1
"69820","phosphorylating",1
"69821","phosphorylation",1
"69822","phosphorylative",1
"69823","phosphorylcholine",1
"69824","phosphorylysis",1
"69825","phosphoserine",1
"69826","phosphosugar",1
"69827","phosphosulfate",1
"69828","phosphotec",1
"69829","phosphothreonine",1
"69830","phosphotope",1
"69831","phosphotransacetylas",1
"69832","phosphotransacetylase",1
"69833","phosphotransferase",1
"69834","phosphotransferases",1
"69835","phosphotriose",1
"69836","phosphotungstate",1
"69837","phosphotungstic",1
"69838","phosphovitellin",1
"69839","phosphowolframic",1
"69840","phosphuresis",1
"69841","phosphuretic",1
"69842","phosphuria",1
"69843","phossy",1
"69844","phosvitin",1
"69845","phot",1
"69846","photalgia",1
"69847","photallochromy",1
"69848","photaugiaphobia",1
"69849","photechic",1
"69850","photerythrous",1
"69851","photesthesis",1
"69852","photic",1
"69853","photism",1
"69854","photo",1
"69855","photoablation",1
"69856","photoactinic",1
"69857","photoactivator",1
"69858","photoactive",1
"69859","photoaging",1
"69860","photoallergen",1
"69861","photoallergic",1
"69862","photoallergy",1
"69863","photoangioplasty",1
"69864","photoappeal",1
"69865","photoautotroph",1
"69866","photoautotrophic",1
